,Unnamed: 0,year,week,SMN,SMK,VCI,TCI,VHI
0,0,Mean,data,for,UKR,Province=,21,Khmel'nyts'kyy
8305,865,1998,48,0.069,265.28,42.70,33.45,38.08
8306,866,1998,49,0.060,263.23,41.46,31.09,36.27
8307,867,1998,50,0.053,261.82,42.67,27.40,35.03
8308,868,1998,51,0.050,260.45,45.18,28.83,37.00
8309,869,1998,52,0.046,258.62,49.28,35.07,42.18
8310,870,1999,01,0.045,257.60,54.30,39.70,47.00
8311,871,1999,02,0.046,257.37,57.98,40.84,49.41
8312,872,1999,03,0.047,256.57,59.24,45.08,52.16
8313,873,1999,04,0.048,254.92,56.42,54.30,55.36
8314,874,1999,05,0.048,253.81,51.13,63.52,57.32
8315,875,1999,06,0.051,254.63,46.44,64.67,55.56
8316,876,1999,07,0.054,256.57,41.78,62.53,52.16
8317,877,1999,08,0.056,259.12,38.95,58.88,48.92
8318,878,1999,09,0.060,263.26,38.34,50.68,44.51
8319,879,1999,10,0.069,268.69,40.11,40.81,40.46
8320,880,1999,11,0.084,274.34,44.04,31.74,37.89
8321,881,1999,12,0.103,278.90,49.22,26.39,37.80
8322,882,1999,13,0.127,282.74,55.94,22.41,39.17
8323,883,1999,14,0.158,286.87,62.51,16.93,39.72
8324,884,1999,15,0.193,290.80,69.08,11.90,40.49
8325,885,1999,16,0.230,293.07,72.83,14.49,43.66
8326,886,1999,17,0.263,294.26,73.50,22.09,47.80
8327,887,1999,18,0.292,295.40,72.53,30.99,51.76
8328,888,1999,19,0.321,296.79,71.86,36.64,54.25
8329,889,1999,20,0.354,298.03,71.72,40.59,56.15
8330,890,1999,21,0.388,299.50,75.32,39.09,57.20
8331,891,1999,22,0.411,300.94,77.14,31.20,54.17
8332,892,1999,23,0.424,302.07,78.73,24.73,51.73
8333,893,1999,24,0.426,302.74,78.87,23.33,51.10
8334,894,1999,25,0.420,303.38,76.94,21.73,49.34
8335,895,1999,26,0.410,303.88,74.00,21.47,47.73
8336,896,1999,27,0.400,304.50,71.73,19.26,45.50
8337,897,1999,28,0.389,304.73,69.50,20.05,44.78
8338,898,1999,29,0.377,304.35,67.34,25.97,46.66
8339,899,1999,30,0.362,303.76,64.67,33.01,48.84
8340,900,1999,31,0.347,302.74,62.76,41.52,52.14
8341,901,1999,32,0.333,301.73,61.22,48.40,54.81
8342,902,1999,33,0.322,300.99,60.63,49.55,55.09
8343,903,1999,34,0.313,300.22,61.82,48.37,55.09
8344,904,1999,35,0.298,298.73,61.56,50.68,56.12
8345,905,1999,36,0.278,297.14,59.44,48.37,53.91
8346,906,1999,37,0.252,295.64,54.17,41.16,47.67
8347,907,1999,38,0.225,294.36,46.76,31.23,38.99
8348,908,1999,39,0.199,292.20,39.38,30.09,34.73
8349,909,1999,40,0.172,289.14,31.75,36.28,34.01
8350,910,1999,41,0.145,285.12,25.60,49.31,37.45
8351,911,1999,42,0.122,280.56,22.90,66.13,44.51
8352,912,1999,43,0.101,276.93,21.97,67.27,44.62
8353,913,1999,44,0.084,273.70,21.45,63.39,42.42
8354,914,1999,45,0.071,270.32,20.91,59.71,40.31
8355,915,1999,46,0.061,266.50,21.41,58.81,40.11
8356,916,1999,47,0.053,263.21,22.17,56.62,39.39
8357,917,1999,48,0.047,261.14,23.10,51.30,37.20
8358,918,1999,49,0.044,259.63,25.75,46.97,36.36
8359,919,1999,50,0.042,259.53,29.28,37.90,33.59
8360,920,1999,51,0.042,259.59,34.45,32.90,33.68
8361,921,1999,52,0.041,259.56,41.31,30.50,35.90
8362,922,2000,01,0.040,259.23,45.97,31.34,38.66
8363,923,2000,02,0.040,258.13,48.83,36.87,42.85
8364,924,2000,03,0.039,256.75,48.01,43.87,45.94
8365,925,2000,04,0.039,256.46,44.77,46.94,45.85
8366,926,2000,05,0.039,257.52,40.04,47.36,43.70
8367,927,2000,06,0.039,258.82,34.48,48.25,41.37
8368,928,2000,07,0.039,260.33,28.61,49.22,38.91
8369,929,2000,08,0.038,262.38,25.26,47.90,36.58
8370,930,2000,09,0.041,265.34,24.44,43.96,34.20
8371,931,2000,10,0.045,267.87,24.13,43.75,33.94
8372,932,2000,11,0.052,271.09,24.78,42.89,33.84
8373,933,2000,12,0.059,274.20,25.78,42.77,34.28
8374,934,2000,13,0.072,278.26,28.43,38.62,33.53
8375,935,2000,14,0.092,282.99,31.87,30.95,31.41
8376,936,2000,15,0.117,286.94,35.44,26.39,30.92
8377,937,2000,16,0.153,289.74,41.59,27.81,34.70
8378,938,2000,17,0.194,291.86,46.93,33.57,40.25
8379,939,2000,18,0.230,293.42,48.85,43.10,45.98
8380,940,2000,19,0.259,294.56,47.72,53.32,50.52
8381,941,2000,20,0.289,295.80,44.73,58.88,51.80
8382,942,2000,21,0.312,296.91,39.58,61.03,50.31
8383,943,2000,22,0.333,297.95,36.40,56.93,46.67
8384,944,2000,23,0.346,298.13,36.16,60.38,48.27
8385,945,2000,24,0.362,298.01,44.50,68.93,56.72
8386,946,2000,25,0.376,297.60,53.79,77.10,65.44
8387,947,2000,26,0.386,297.51,61.50,81.38,71.44
8388,948,2000,27,0.387,297.74,64.82,79.41,72.12
8389,949,2000,28,0.381,297.82,65.31,79.52,72.42
8390,950,2000,29,0.378,298.09,67.31,79.09,73.20
8391,951,2000,30,0.375,298.58,70.86,76.07,73.46
8392,952,2000,31,0.359,298.12,68.85,79.27,74.06
8393,953,2000,32,0.341,297.69,65.44,81.87,73.65
8394,954,2000,33,0.325,297.58,61.75,79.77,70.76
8395,955,2000,34,0.302,296.81,55.39,80.02,67.70
8396,956,2000,35,0.279,295.35,50.76,82.78,66.77
8397,957,2000,36,0.257,293.60,47.28,82.37,64.83
8398,958,2000,37,0.238,291.75,45.97,79.29,62.63
8399,959,2000,38,0.225,290.57,46.97,71.29,59.13
8400,960,2000,39,0.211,289.05,46.33,64.03,55.18
8401,961,2000,40,0.191,287.57,42.26,52.27,47.26
8402,962,2000,41,0.167,285.72,37.38,42.70,40.04
8403,963,2000,42,0.143,283.73,34.23,35.29,34.76
8404,964,2000,43,0.121,281.48,33.07,30.83,31.95
8405,965,2000,44,0.099,278.53,30.15,31.06,30.60
8406,966,2000,45,0.083,276.09,28.85,27.00,27.93
8407,967,2000,46,0.073,273.59,30.90,24.45,27.68
8408,968,2000,47,0.065,271.66,33.29,19.40,26.34
8409,969,2000,48,0.063,270.88,38.21,9.48,23.84
8410,970,2000,49,0.062,269.99,42.43,3.41,22.92
8411,971,2000,50,0.058,268.55,45.30,2.44,23.87
8412,972,2000,51,0.056,267.36,49.23,3.35,26.29
8413,973,2000,52,0.059,266.72,59.73,3.72,31.72
8414,974,2001,01,0.063,265.84,73.57,6.05,39.81
8415,975,2001,02,0.056,264.60,73.34,10.51,41.92
8416,976,2001,03,0.059,263.84,76.06,14.30,45.18
8417,977,2001,04,0.062,263.91,72.90,15.72,44.31
8418,978,2001,05,0.062,264.11,64.32,18.93,41.63
8419,979,2001,06,0.064,264.29,57.41,25.91,41.66
8420,980,2001,07,0.067,264.96,52.08,31.90,41.99
8421,981,2001,08,0.074,267.37,51.91,30.68,41.30
8422,982,2001,09,0.084,270.37,54.30,27.54,40.92
8423,983,2001,10,0.101,273.69,60.42,25.06,42.74
8424,984,2001,11,0.121,277.75,66.27,21.05,43.66
8425,985,2001,12,0.137,281.15,67.74,19.18,43.46
8426,986,2001,13,0.154,284.50,69.12,16.56,42.84
8427,987,2001,14,0.170,286.60,68.01,18.14,43.07
8428,988,2001,15,0.185,288.42,65.06,20.89,42.97
8429,989,2001,16,0.206,290.36,63.11,25.40,44.25
8430,990,2001,17,0.235,291.43,62.14,36.03,49.09
8431,991,2001,18,0.268,292.03,62.87,52.07,57.47
8432,992,2001,19,0.300,292.39,62.86,68.77,65.81
8433,993,2001,20,0.327,293.01,60.01,81.15,70.58
8434,994,2001,21,0.348,293.38,56.23,90.22,73.22
8435,995,2001,22,0.369,293.20,54.67,96.01,75.34
8436,996,2001,23,0.387,294.20,58.03,94.54,76.29
8437,997,2001,24,0.404,296.09,66.69,86.86,76.77
8438,998,2001,25,0.413,297.46,73.07,78.73,75.90
8439,999,2001,26,0.417,299.30,77.73,65.36,71.54
8440,1000,2001,27,0.414,301.02,78.54,50.63,64.59
8441,1001,2001,28,0.402,302.17,75.71,42.49,59.10
8442,1002,2001,29,0.386,302.91,71.78,38.55,55.17
8443,1003,2001,30,0.371,303.69,69.28,33.95,51.62
8444,1004,2001,31,0.357,304.11,68.91,30.62,49.76
8445,1005,2001,32,0.337,303.16,64.23,36.82,50.52
8446,1006,2001,33,0.320,301.98,60.28,40.87,50.58
8447,1007,2001,34,0.308,300.92,59.87,41.68,50.78
8448,1008,2001,35,0.295,298.99,60.77,48.30,54.54
8449,1009,2001,36,0.283,296.67,62.79,53.33,58.06
8450,1010,2001,37,0.272,294.37,66.22,54.30,60.26
8451,1011,2001,38,0.267,292.17,71.00,54.95,62.97
8452,1012,2001,39,0.261,290.05,73.75,53.66,63.71
8453,1013,2001,40,0.253,287.32,74.24,55.37,64.80
8454,1014,2001,41,0.242,284.45,75.74,56.03,65.89
8455,1015,2001,42,0.229,281.99,79.04,52.23,65.64
8456,1016,2001,43,0.213,279.30,81.87,48.14,65.00
8457,1017,2001,44,0.193,276.29,82.62,45.75,64.19
8458,1018,2001,45,0.166,272.59,78.82,46.59,62.70
8459,1019,2001,46,0.140,268.97,75.62,46.62,61.12
8460,1020,2001,47,0.123,265.82,75.81,44.93,60.37
8461,1021,2001,48,0.102,261.50,72.85,49.38,61.11
8462,1022,2001,49,0.084,257.45,67.12,56.07,61.59
8463,1023,2001,50,0.073,254.29,66.66,60.80,63.73
8464,1024,2001,51,0.065,252.15,67.68,66.11,66.90
8465,1025,2001,52,0.060,251.12,71.40,70.63,71.02
8466,1026,2002,01,0.058,251.58,76.58,69.73,73.16
8467,1027,2002,02,0.060,253.42,80.80,60.48,70.64
8468,1028,2002,03,0.068,257.07,88.59,43.17,65.88
8469,1029,2002,04,0.078,261.01,93.93,26.66,60.30
8470,1030,2002,05,0.089,264.90,93.67,14.53,54.10
8471,1031,2002,06,0.102,268.56,93.33,8.07,50.70
8472,1032,2002,07,0.117,272.09,92.35,4.98,48.67
8473,1033,2002,08,0.129,275.11,92.67,3.41,48.04
8474,1034,2002,09,0.142,277.56,94.02,3.13,48.57
8475,1035,2002,10,0.155,280.13,94.96,3.19,49.07
8476,1036,2002,11,0.171,283.05,95.49,2.86,49.18
8477,1037,2002,12,0.191,285.62,96.06,3.64,49.85
8478,1038,2002,13,0.208,287.88,95.34,4.56,49.95
8479,1039,2002,14,0.226,289.97,93.81,6.13,49.97
8480,1040,2002,15,0.244,291.70,91.26,8.59,49.92
8481,1041,2002,16,0.268,293.68,88.21,11.87,50.04
8482,1042,2002,17,0.299,295.75,87.47,14.23,50.85
8483,1043,2002,18,0.331,297.34,87.44,18.01,52.72
8484,1044,2002,19,0.360,298.75,87.06,21.42,54.24
8485,1045,2002,20,0.380,299.81,82.08,25.73,53.90
8486,1046,2002,21,0.389,300.49,75.28,30.42,52.85
8487,1047,2002,22,0.393,301.25,67.32,28.56,47.94
8488,1048,2002,23,0.391,301.80,60.22,27.32,43.77
8489,1049,2002,24,0.381,302.56,54.37,25.31,39.84
8490,1050,2002,25,0.374,303.56,52.37,20.47,36.42
8491,1051,2002,26,0.364,304.32,50.47,17.84,34.16
8492,1052,2002,27,0.353,304.84,48.12,16.61,32.37
8493,1053,2002,28,0.340,305.00,45.77,18.06,31.92
8494,1054,2002,29,0.326,304.82,42.50,22.41,32.45
8495,1055,2002,30,0.317,304.23,42.07,29.70,35.89
8496,1056,2002,31,0.313,303.66,46.12,34.54,40.33
8497,1057,2002,32,0.311,303.05,50.17,37.88,44.02
8498,1058,2002,33,0.306,302.11,52.47,39.62,46.05
8499,1059,2002,34,0.297,301.03,53.40,40.46,46.93
8500,1060,2002,35,0.285,299.44,54.80,43.76,49.28
8501,1061,2002,36,0.271,297.11,55.93,48.89,52.41
8502,1062,2002,37,0.258,293.91,57.45,58.92,58.18
8503,1063,2002,38,0.247,290.78,59.32,69.67,64.49
8504,1064,2002,39,0.234,287.92,58.34,76.12,67.23
8505,1065,2002,40,0.216,285.06,54.72,77.89,66.30
8506,1066,2002,41,0.197,281.60,52.56,82.42,67.49
8507,1067,2002,42,0.173,277.73,49.97,88.65,69.31
8508,1068,2002,43,0.148,274.03,47.46,86.59,67.02
8509,1069,2002,44,0.131,271.17,48.14,77.81,62.97
8510,1070,2002,45,0.124,269.02,53.46,65.98,59.72
8511,1071,2002,46,0.122,267.32,63.28,54.38,58.83
8512,1072,2002,47,0.120,265.49,72.83,46.41,59.62
8513,1073,2002,48,0.111,263.39,79.89,41.47,60.68
8514,1074,2002,49,0.105,261.83,85.45,37.15,61.30
8515,1075,2002,50,0.096,259.43,91.85,38.21,65.03
8516,1076,2002,51,0.086,257.28,93.18,43.34,68.26
8517,1077,2002,52,0.072,256.40,88.30,45.79,67.05
8518,1078,2003,01,0.057,255.65,73.82,49.66,61.74
8519,1079,2003,02,0.048,254.49,61.76,54.87,58.32
8520,1080,2003,03,0.040,252.89,48.00,61.75,54.87
8521,1081,2003,04,0.031,251.32,33.24,69.66,51.45
8522,1082,2003,05,0.025,251.28,22.88,73.97,48.42
8523,1083,2003,06,0.020,252.44,16.09,73.82,44.95
8524,1084,2003,07,0.020,253.91,13.06,73.20,43.13
8525,1085,2003,08,0.020,255.82,11.70,71.43,41.56
8526,1086,2003,09,0.021,257.67,10.41,70.54,40.47
8527,1087,2003,10,0.023,259.95,9.83,70.73,40.28
8528,1088,2003,11,0.031,261.99,12.24,73.48,42.86
8529,1089,2003,12,0.045,265.37,18.20,72.68,45.44
8530,1090,2003,13,0.065,270.55,25.13,65.61,45.37
8531,1091,2003,14,0.091,276.66,31.77,53.51,42.64
8532,1092,2003,15,0.121,282.07,37.53,44.89,41.21
8533,1093,2003,16,0.151,286.90,41.17,39.96,40.56
8534,1094,2003,17,0.182,290.93,42.30,39.07,40.69
8535,1095,2003,18,0.217,295.09,43.98,32.98,38.48
8536,1096,2003,19,0.256,298.05,46.64,27.28,36.96
8537,1097,2003,20,0.293,299.98,46.45,24.91,35.68
8538,1098,2003,21,0.323,301.42,44.42,23.01,33.71
8539,1099,2003,22,0.341,301.58,40.03,26.05,33.04
8540,1100,2003,23,0.350,300.75,37.99,37.05,37.52
8541,1101,2003,24,0.355,299.76,40.44,52.80,46.62
8542,1102,2003,25,0.363,298.76,46.11,66.76,56.43
8543,1103,2003,26,0.372,297.73,54.08,79.76,66.92
8544,1104,2003,27,0.383,296.99,62.72,85.35,74.04
8545,1105,2003,28,0.397,296.64,73.04,88.46,80.75
8546,1106,2003,29,0.406,296.43,80.63,90.92,85.77
8547,1107,2003,30,0.410,296.45,86.31,91.10,88.70
8548,1108,2003,31,0.412,296.71,90.36,89.48,89.92
8549,1109,2003,32,0.404,296.59,91.16,89.48,90.32
8550,1110,2003,33,0.394,296.78,91.22,85.99,88.61
8551,1111,2003,34,0.380,296.69,90.38,81.35,85.87
8552,1112,2003,35,0.364,296.09,90.49,76.55,83.52
8553,1113,2003,36,0.347,295.34,90.65,66.39,78.52
8554,1114,2003,37,0.328,294.57,90.46,52.11,71.28
8555,1115,2003,38,0.303,293.62,87.47,39.31,63.39
8556,1116,2003,39,0.277,291.70,80.47,35.68,58.07
8557,1117,2003,40,0.245,288.93,69.57,38.53,54.05
8558,1118,2003,41,0.217,286.27,62.72,37.59,50.16
8559,1119,2003,42,0.187,282.65,57.09,46.51,51.80
8560,1120,2003,43,0.161,278.78,53.93,53.07,53.50
8561,1121,2003,44,0.141,275.91,53.44,48.79,51.11
8562,1122,2003,45,0.123,273.05,52.17,44.74,48.46
8563,1123,2003,46,0.104,269.52,50.28,45.15,47.71
8564,1124,2003,47,0.083,265.11,44.84,49.21,47.03
8565,1125,2003,48,0.069,261.50,42.58,50.49,46.53
8566,1126,2003,49,0.062,259.22,43.63,49.32,46.47
8567,1127,2003,50,0.057,257.41,47.03,47.98,47.50
8568,1128,2003,51,0.049,254.98,45.28,53.65,49.46
8569,1129,2003,52,0.042,251.49,43.66,67.17,55.41
8570,1130,2004,01,0.036,248.61,39.63,78.49,59.06
8571,1131,2004,05,0.036,249.19,36.60,79.64,58.12
8572,1132,2004,06,0.038,250.96,33.78,77.48,55.63
8573,1133,2004,07,0.042,252.81,31.87,74.96,53.41
8574,1134,2004,08,0.048,254.95,33.12,72.37,52.74
8575,1135,2004,09,0.056,256.44,35.07,71.56,53.31
8576,1136,2004,10,0.067,260.38,38.49,68.25,53.37
8577,1137,2004,25,0.395,296.85,63.75,79.43,71.59
8578,1138,2004,26,0.394,296.48,65.69,85.39,75.54
8579,1139,2004,27,0.397,296.58,69.79,85.52,77.65
8580,1140,2004,28,0.397,296.73,73.00,85.67,79.33
8581,1141,2004,30,0.390,297.26,78.08,85.34,81.71
8582,1142,2004,31,0.384,297.54,81.34,83.87,82.61
8583,1143,2004,32,0.375,297.79,83.17,81.69,82.43
8584,1144,2004,33,0.363,297.59,82.46,80.15,81.31
8585,1145,2004,34,0.355,297.27,83.95,76.35,80.15
8586,1146,2004,35,0.345,296.84,86.80,69.42,78.11
8587,1147,2004,36,0.331,296.20,87.62,57.74,72.68
8588,1148,2004,37,0.316,295.21,88.51,45.44,66.97
8589,1149,2004,38,0.300,293.62,87.65,39.09,63.37
8590,1150,2004,39,0.285,291.78,84.90,34.82,59.86
8591,1151,2004,40,0.268,289.54,81.21,32.16,56.69
8592,1152,2004,41,0.250,287.50,78.97,25.27,52.12
8593,1153,2004,42,0.234,285.02,80.41,23.55,51.98
8594,1154,2004,43,0.220,282.42,82.93,23.52,53.22
8595,1155,2004,44,0.207,280.07,86.09,20.68,53.38
8596,1156,2004,45,0.193,277.01,88.49,21.91,55.20
8597,1157,2004,46,0.179,273.54,90.97,24.93,57.95
8598,1158,2004,47,0.162,270.45,92.62,25.08,58.85
8599,1159,2004,48,0.137,266.72,92.15,27.45,59.80
8600,1160,2004,49,0.106,262.44,84.36,34.81,59.58
8601,1161,2004,50,0.086,258.47,80.31,42.95,61.63
8602,1162,2004,51,0.075,256.58,79.63,46.79,63.21
8603,1163,2004,52,0.068,255.21,82.13,51.64,66.88
8604,1164,2005,01,0.062,252.88,81.70,62.95,72.33
8605,1165,2005,02,0.058,250.79,76.92,70.78,73.85
8606,1166,2005,03,0.052,247.82,67.11,79.88,73.49
8607,1167,2005,04,0.048,245.32,56.52,87.99,72.25
8608,1168,2005,05,0.045,243.68,46.49,93.23,69.86
8609,1169,2005,06,0.042,244.29,36.95,93.29,65.12
8610,1170,2005,07,0.042,247.56,31.35,89.87,60.61
8611,1171,2005,08,0.045,251.86,30.67,82.47,56.57
8612,1172,2005,09,0.053,255.53,32.92,76.14,54.53
8613,1173,2005,10,0.065,259.96,37.46,69.74,53.60
8614,1174,2005,11,0.084,264.86,44.20,63.19,53.70
8615,1175,2005,12,0.107,271.24,51.46,52.50,51.98
8616,1176,2005,13,0.135,276.95,59.78,43.08,51.43
8617,1177,2005,14,0.165,282.56,66.08,32.33,49.20
8618,1178,2005,15,0.198,287.97,71.35,22.43,46.89
8619,1179,2005,16,0.237,291.47,75.52,21.02,48.27
8620,1180,2005,17,0.274,294.02,77.77,23.29,50.53
8621,1181,2005,18,0.313,296.06,80.29,26.40,53.35
8622,1182,2005,19,0.355,297.77,84.35,28.71,56.53
8623,1183,2005,20,0.392,299.29,86.14,30.09,58.12
8624,1184,2005,21,0.418,300.38,86.89,31.60,59.25
8625,1185,2005,22,0.430,300.65,84.79,33.81,59.30
8626,1186,2005,24,0.434,300.46,81.77,45.85,63.81
8627,1187,2005,25,0.427,300.00,79.60,54.69,67.14
8628,1188,2005,26,0.420,299.61,78.65,62.42,70.53
8629,1189,2005,27,0.414,299.59,78.21,63.41,70.81
8630,1190,2005,28,0.410,299.79,79.10,63.12,71.11
8631,1191,2005,29,0.405,299.98,80.73,63.57,72.15
8632,1192,2005,30,0.396,299.73,81.47,67.00,74.24
8633,1193,2005,31,0.392,299.81,85.40,66.07,75.73
8634,1194,2005,32,0.388,299.95,88.68,63.81,76.25
8635,1195,2005,33,0.379,300.09,89.42,57.77,73.60
8636,1196,2005,34,0.364,299.87,87.97,51.40,69.69
8637,1197,2005,35,0.344,299.24,86.08,45.32,65.70
8638,1198,2005,36,0.325,298.59,84.51,33.72,59.11
8639,1199,2005,37,0.306,297.66,83.76,21.58,52.67
8640,1200,2005,38,0.287,296.30,81.46,12.32,46.89
8641,1201,2005,39,0.267,294.47,76.36,8.04,42.20
8642,1202,2005,40,0.247,291.69,70.93,10.91,40.92
8643,1203,2005,41,0.228,288.87,68.46,11.94,40.20
8644,1204,2005,42,0.208,286.22,67.83,11.83,39.83
8645,1205,2005,43,0.187,283.58,67.70,14.04,40.87
8646,1206,2005,44,0.166,280.69,67.27,16.54,41.90
8647,1207,2005,45,0.141,277.72,63.54,18.09,40.81
8648,1208,2005,46,0.118,275.41,60.21,16.38,38.30
8649,1209,2005,47,0.096,272.27,55.04,17.90,36.47
8650,1210,2005,48,0.082,268.99,54.88,18.79,36.83
8651,1211,2005,49,0.075,265.88,56.93,21.03,38.98
8652,1212,2005,50,0.068,264.10,60.29,19.24,39.76
8653,1213,2005,51,0.061,262.34,61.34,21.43,41.39
8654,1214,2005,52,0.055,260.58,61.80,26.01,43.90
8655,1215,2006,01,0.050,258.61,61.74,34.46,48.10
8656,1216,2006,02,0.050,257.30,62.15,41.23,51.69
8657,1217,2006,03,0.047,256.20,56.67,47.17,51.92
8658,1218,2006,04,0.043,255.13,47.48,54.06,50.77
8659,1219,2006,05,0.039,254.10,38.72,63.43,51.07
8660,1220,2006,06,0.035,253.32,29.77,71.17,50.47
8661,1221,2006,07,0.033,253.07,23.15,76.20,49.68
8662,1222,2006,08,0.031,252.51,19.40,81.75,50.58
8663,1223,2006,09,0.032,253.26,17.91,83.34,50.63
8664,1224,2006,10,0.037,255.42,18.80,83.58,51.19
8665,1225,2006,11,0.046,259.75,21.02,79.12,50.07
8666,1226,2006,12,0.058,265.33,25.02,71.42,48.22
8667,1227,2006,13,0.077,271.39,30.96,62.16,46.56
8668,1228,2006,14,0.103,278.01,37.17,48.57,42.87
8669,1229,2006,15,0.136,282.82,43.80,41.84,42.82
8670,1230,2006,16,0.174,286.90,50.18,39.51,44.84
8671,1231,2006,17,0.211,290.37,53.20,41.21,47.20
8672,1232,2006,18,0.249,293.06,56.09,45.37,50.73
8673,1233,2006,19,0.291,295.35,59.83,47.15,53.49
8674,1234,2006,20,0.332,297.30,62.40,46.44,54.42
8675,1235,2006,21,0.365,298.67,64.40,46.00,55.20
8676,1236,2006,22,0.391,299.43,66.50,43.99,55.24
8677,1237,2006,23,0.415,299.90,73.47,44.27,58.87
8678,1238,2006,24,0.430,300.34,80.56,46.42,63.49
8679,1239,2006,25,0.436,300.75,85.40,47.10,66.25
8680,1240,2006,26,0.439,301.16,88.80,47.38,68.09
8681,1241,2006,27,0.436,301.60,89.77,45.24,67.50
8682,1242,2006,28,0.429,302.07,88.64,43.13,65.89
8683,1243,2006,29,0.414,302.59,85.31,41.13,63.22
8684,1244,2006,30,0.395,302.75,81.24,41.68,61.46
8685,1245,2006,31,0.379,303.05,79.70,39.31,59.51
8686,1246,2006,32,0.362,303.36,77.06,35.06,56.06
8687,1247,2006,33,0.343,302.92,72.48,32.29,52.39
8688,1248,2006,34,0.325,301.76,68.90,33.58,51.24
8689,1249,2006,35,0.312,300.20,70.56,36.06,53.31
8690,1250,2006,36,0.299,298.43,72.54,35.41,53.98
8691,1251,2006,37,0.284,296.91,73.09,28.47,50.78
8692,1252,2006,38,0.267,295.04,70.62,24.20,47.41
8693,1253,2006,39,0.247,292.71,65.66,24.61,45.14
8694,1254,2006,40,0.225,290.15,59.68,25.64,42.66
8695,1255,2006,41,0.204,287.76,55.91,22.38,39.14
8696,1256,2006,42,0.181,284.90,54.27,24.25,39.26
8697,1257,2006,43,0.159,281.45,53.61,31.11,42.36
8698,1258,2006,44,0.135,277.72,50.83,36.40,43.62
8699,1259,2006,45,0.107,273.16,43.39,43.87,43.63
8700,1260,2006,46,0.081,268.62,35.43,48.98,42.20
8701,1261,2006,47,0.063,265.44,29.96,47.39,38.68
8702,1262,2006,48,0.053,263.70,28.65,40.81,34.73
8703,1263,2006,49,0.047,262.57,28.81,34.18,31.49
8704,1264,2006,50,0.046,261.78,34.00,27.66,30.83
8705,1265,2006,51,0.047,261.36,42.83,24.89,33.86
8706,1266,2006,52,0.051,261.08,57.59,23.67,40.63
8707,1267,2007,01,0.055,261.13,71.17,22.71,46.94
8708,1268,2007,02,0.056,260.68,75.07,25.25,50.16
8709,1269,2007,03,0.059,260.49,76.37,26.84,51.61
8710,1270,2007,04,0.062,260.80,75.94,27.22,51.58
8711,1271,2007,05,0.075,262.60,80.81,24.35,52.58
8712,1272,2007,06,0.091,265.22,84.80,21.58,53.19
8713,1273,2007,07,0.109,268.78,87.77,17.44,52.61
8714,1274,2007,08,0.123,272.10,88.83,14.42,51.62
8715,1275,2007,09,0.133,275.41,88.01,11.03,49.52
8716,1276,2007,10,0.138,278.21,84.41,10.27,47.34
8717,1277,2007,11,0.143,281.20,79.37,9.56,44.47
8718,1278,2007,12,0.149,284.06,74.42,9.12,41.77
8719,1279,2007,13,0.163,286.75,73.72,8.48,41.10
8720,1280,2007,14,0.177,289.20,71.44,8.82,40.13
8721,1281,2007,15,0.187,291.01,66.49,11.23,38.86
8722,1282,2007,16,0.208,292.93,64.20,15.01,39.60
8723,1283,2007,17,0.241,295.50,65.11,15.49,40.30
8724,1284,2007,18,0.280,298.32,68.20,11.87,40.03
8725,1285,2007,19,0.316,300.59,69.95,7.61,38.78
8726,1286,2007,20,0.345,302.29,67.57,5.80,36.69
8727,1287,2007,21,0.370,303.59,66.51,4.54,35.52
8728,1288,2007,22,0.384,304.30,62.06,3.16,32.61
8729,1289,2007,23,0.385,304.29,56.96,5.54,31.25
8730,1290,2007,24,0.388,304.12,57.62,11.03,34.32
8731,1291,2007,25,0.393,303.98,61.84,16.88,39.36
8732,1292,2007,26,0.396,303.94,66.47,21.57,44.02
8733,1293,2007,27,0.396,304.01,69.27,23.99,46.63
8734,1294,2007,28,0.390,304.05,69.60,26.28,47.94
8735,1295,2007,29,0.385,304.13,71.13,28.27,49.70
8736,1296,2007,30,0.375,304.42,71.47,27.97,49.72
8737,1297,2007,31,0.360,304.63,70.33,26.48,48.41
8738,1298,2007,32,0.345,304.74,68.68,23.73,46.21
8739,1299,2007,33,0.331,304.56,66.31,17.77,42.04
8740,1300,2007,34,0.317,303.76,64.86,14.73,39.80
8741,1301,2007,35,0.305,302.14,66.56,17.15,41.85
8742,1302,2007,36,0.298,299.98,71.64,20.25,45.95
8743,1303,2007,37,0.295,297.92,79.26,18.83,49.04
8744,1304,2007,38,0.296,295.96,87.19,14.66,50.93
8745,1305,2007,39,0.297,294.04,92.46,10.54,51.50
8746,1306,2007,40,0.293,292.03,94.51,6.45,50.48
8747,1307,2007,41,0.282,289.35,95.43,6.58,51.00
8748,1308,2007,42,0.263,286.50,95.67,9.00,52.34
8749,1309,2007,43,0.241,283.41,95.80,15.19,55.50
8750,1310,2007,44,0.217,279.86,94.81,21.76,58.28
8751,1311,2007,45,0.194,276.63,94.15,23.90,59.03
8752,1312,2007,46,0.167,273.97,91.81,22.69,57.25
8753,1313,2007,47,0.138,271.09,86.49,22.03,54.26
8754,1314,2007,48,0.108,268.40,78.07,19.79,48.93
8755,1315,2007,49,0.087,266.06,69.80,18.32,44.06
8756,1316,2007,50,0.074,264.52,68.32,14.94,41.63
8757,1317,2007,51,0.068,263.61,70.76,14.30,42.53
